song_id;Year;Order;Country;Singer;Title;Points;Place;in_english;songid;lovementions;population
1;1956;1;Netherlands;Jetty Paerl;De Vogels Van Holland;0;0;FALSE;1;0;17000000
2;1956;2;Switzerland;Lys Assia;Das Alte Karussel;0;0;FALSE;2;0;8420000
3;1956;3;Belgium;Fud Leclerc;Messieurs Les Noyés Dans La Seine;0;0;FALSE;3;4;11350000
4;1956;4;Germany;Walter Andreas Schwarz;Das Lied Vom Großen Glück;0;0;FALSE;4;0;82790000
5;1956;5;France;Mathé Altéry;Le Temps Perdu;0;0;FALSE;5;6;67120000
6;1956;6;Luxembourg;Michèle Arnaud;Ne Crois Pas;0;0;FALSE;6;2;590667
7;1956;7;Italy;Franca Raimondi;Aprite Le Finestre;0;0;FALSE;7;4;60590000
8;1956;8;Netherlands;Corry Brokken;Voorgoed Voorbij;0;0;FALSE;8;0;17000000
9;1956;9;Switzerland;Lys Assia ;Refrain;0;1;FALSE;9;4;8420000
10;1956;10;Belgium;Mony Marc;Le Plus Beau Jour De Ma Vie;0;0;FALSE;10;2;11350000
11;1956;11;Germany;Freddy Quinn;So Geht Das Jede Nacht;0;0;FALSE;11;1;82790000
12;1956;12;France;Dany Dauberson;Il Est Là;0;0;FALSE;12;1;67120000
13;1956;13;Luxembourg;Michèle Arnaud;Les Amants De Minuit;0;0;FALSE;13;5;590667
14;1956;14;Italy;Tonina Torrielli;Amami Se Vuoi;0;0;FALSE;14;5;60590000
15;1957;1;Belgium;Bobbejaan Schoepen;Straatdeuntje;5;8;FALSE;15;0;11350000
16;1957;2;Luxembourg;Danièle Dupré;Tant De Peine;8;5;FALSE;16;5;590667
17;1957;3;United Kingdom;Patricia Bredin;All;6;7;TRUE;17;1;66020000
18;1957;4;Italy;Nunzio Gallo;Corde Della Mia Chitarra;7;6;FALSE;18;0;60590000
19;1957;5;Austria;Bob Martin;Wohin Kleines Pony;3;10;FALSE;19;0;8773000
20;1957;6;Netherlands;Corry Brokken ;Net Als Toen;31;1;FALSE;20;1;17000000
21;1957;7;Germany;Margot Hielscher;Telefon, Telefon;8;4;FALSE;21;0;82790000
22;1957;8;France;Paule Desjardins;La Belle Amour;17;2;FALSE;22;6;67120000
23;1957;9;Denmark;Birthe Wilke & Gustav Winckler;Skibet Skal Sejle I Nat;10;3;FALSE;23;1;5770000
24;1957;10;Switzerland;Lys Assia;L'enfant Que J'etais;5;9;FALSE;24;6;8420000
25;1958;1;Italy;Domenico Modugno;Nel Blu Dipinto Di Blu;13;3;FALSE;25;0;60590000
26;1958;2;Netherlands;Corry Brokken;Heel De Wereld;1;10;FALSE;26;0;17000000
27;1958;3;France;André Claveau ;Dors, Mon Amour;27;1;FALSE;27;10;67120000
28;1958;4;Luxembourg;Solange Berry;Un Grand Amour;1;9;FALSE;28;8;590667
29;1958;5;Sweden;Alice Babs;Lilla Stjärna;10;4;FALSE;29;1;9995000
30;1958;6;Denmark;Raquel Rastenni;Jeg Rev Et Blad Ud Af Min Dagbog;3;8;FALSE;30;0;5770000
31;1958;7;Belgium;Fud Leclerc;Ma Petite Chatte;8;5;FALSE;31;1;11350000
32;1958;8;Germany;Margot Hielscher;Für Zwei Groschen Musik;5;7;FALSE;32;0;82790000
33;1958;9;Austria;Liane Augustin;Die Ganze Welt Braucht Liebe;8;6;FALSE;33;6;8773000
34;1958;10;Switzerland;Lys Assia;Giorgio;24;2;FALSE;34;6;8420000
35;1959;1;France;Jean Philippe;Oui Oui Oui Oui;15;3;FALSE;35;0;67120000
36;1959;2;Denmark;Birthe Wilke;Uh Jeg Ville Onske Jeg Var Dig;12;5;FALSE;36;4;5770000
37;1959;3;Italy;Domenico Modugno;Piove;9;6;FALSE;37;5;60590000
38;1959;4;Monaco;Jacques Pills;Mon Ami Pierrot;1;11;FALSE;38;5;38695
39;1959;5;Netherlands;Teddy Scholten ;Een Beetje;21;1;FALSE;39;3;17000000
40;1959;6;Germany;Alice & Ellen Kessler;Heute Abend Woll'n Wir Tanzen Geh'n;5;8;FALSE;40;0;82790000
41;1959;7;Sweden;Brita Borg;Augustin;4;9;FALSE;41;3;9995000
42;1959;8;Switzerland;Christa Williams;Irgendwoher;14;4;FALSE;42;3;8420000
43;1959;9;Austria;Ferry Graf;Der K Und K Kalypso Aus Wien;4;10;FALSE;43;0;8773000
44;1959;10;United Kingdom;Pearl Carr & Teddy Johnson;Sing Little Birdie;16;2;TRUE;44;12;66020000
45;1959;11;Belgium;Bob Benny;Hou Toch Van Mij;9;7;FALSE;45;17;11350000
46;1960;1;United Kingdom;Bryan Johnson;Looking High, High, High;25;2;TRUE;46;16;66020000
47;1960;2;Sweden;Siw Malmkvist;Alla Andra Får Varann;4;11;FALSE;47;0;9995000
48;1960;3;Luxembourg;Camillo Felgen;So Laang We's Du Do Bast;1;13;FALSE;48;1;590667
49;1960;4;Denmark;Katy Bødtger;Det Var En Yndig Tid;4;10;FALSE;49;9;5770000
50;1960;5;Belgium;Fud Leclerc;Mon Amour Pour Toi;9;6;FALSE;50;9;11350000
51;1960;6;Norway;Nora Brockstedt;Voi Voi;11;5;FALSE;51;0;5258000
52;1960;7;Austria;Harry Winter;Du Hast Mich So Fasziniert;6;7;FALSE;52;1;8773000
53;1960;8;Monaco;François Deguelt;Ce Soir-là;15;3;FALSE;53;6;38695
54;1960;9;Switzerland;Anita Traversi;Cielo E Terra;5;8;FALSE;54;3;8420000
55;1960;10;Netherlands;Rudi Carrell;Wat Een Geluk;2;12;FALSE;55;5;17000000
56;1960;11;Germany;Wyn Hoop;Bonne Nuit, Ma Cherie;11;4;FALSE;56;2;82790000
57;1960;12;Italy;Renato Rascel;Romantica;5;9;FALSE;57;0;60590000
58;1960;13;France;Jacqueline Boyer ;Tom Pillibi;32;1;FALSE;58;0;67120000
59;1961;1;Spain;Conchita Bautista;Estando Contigo;8;9;FALSE;59;3;46570000
60;1961;2;Monaco;Colette Deréal;Allons, Allons Les Enfants;6;10;FALSE;60;5;38695
61;1961;3;Austria;Jimmy Makulis;Sehnsucht;1;15;FALSE;61;2;8773000
62;1961;4;Finland;Laila Kinnunen;Valoa Ikkunassa;6;12;FALSE;62;1;5503000
63;1961;5;Yugoslavia;Ljiljana Petrović;Neke Davne Zvezde;9;8;FALSE;63;0;22183000
64;1961;6;Netherlands;Greetje Kauffeld;Wat Een Dag;6;11;FALSE;64;4;17000000
65;1961;7;Sweden;Lill-Babs;April, April;2;14;FALSE;65;4;9995000
66;1961;8;Germany;Lale Andersen;Einmal Sehen Wir Uns Wieder;3;13;FALSE;66;4;82790000
67;1961;9;France;Jean-Paul Mauric;Printemps, avril carillonne;13;4;FALSE;67;0;67120000
68;1961;10;Switzerland;Franca di Rienzo;Nous Aurons Demain;16;3;FALSE;68;0;8420000
69;1961;11;Belgium;Bob Benny;September, Gouden Roos;1;16;FALSE;69;0;11350000
70;1961;12;Norway;Nora Brockstedt;Sommer I Palma;10;7;FALSE;70;8;5258000
71;1961;13;Denmark;Dario Campeotto;Angelique;12;5;FALSE;71;2;5770000
72;1961;14;Luxembourg;Jean-Claude Pascal ;Nous Les Amoureux;31;1;FALSE;72;13;590667
73;1961;15;United Kingdom;The Allisons;Are You Sure?;24;2;TRUE;73;0;66020000
74;1961;16;Italy;Betty Curtis;Al Di Là;12;6;FALSE;74;0;60590000
75;1962;1;Finland;Marion Rung;Tipi-tii;4;8;FALSE;75;2;5503000
76;1962;2;Belgium;Fud Leclerc;Ton Nom;0;12;FALSE;76;1;11350000
77;1962;3;Spain;Victor Balaguer;Llámame;0;12;FALSE;77;0;46570000
78;1962;4;Austria;Eleonore Schwarz;Nur In Der Wiener Luft;0;13;FALSE;78;2;8773000
79;1962;5;Denmark;Ellen Winther;Vuggevise;2;12;FALSE;79;0;5770000
80;1962;6;Sweden;Inger Berggren;Sol Och Vår;4;7;FALSE;80;0;9995000
81;1962;7;Germany;Conny Froboess;Zwei Kleiner Italiener;9;6;FALSE;81;0;82790000
82;1962;8;Netherlands;De Spelbrekers;Katinka;0;12;FALSE;82;0;17000000
83;1962;9;France;Isabelle Aubret ;Un Premier Amour;26;1;FALSE;83;18;67120000
84;1962;10;Norway;Inger Jacobsen;Kom Sol, Kom Regn;2;10;FALSE;84;1;5258000
85;1962;11;Switzerland;Jean Philippe;Le Retour;2;11;FALSE;85;1;8420000
86;1962;12;Yugoslavia;Lola Novaković;Ne Pali Svetla U Sumrak;10;4;FALSE;86;0;22183000
87;1962;13;United Kingdom;Ronnie Carroll;Ring-A-Ding Girl;10;5;TRUE;87;3;66020000
88;1962;14;Luxembourg;Camillo Felgen;Petit Bonhomme;11;3;FALSE;88;1;590667
89;1962;15;Italy;Claudio Villa;Addio, Addio;3;9;FALSE;89;5;60590000
90;1962;16;Monaco;François Deguelt;Dis Rien;13;2;FALSE;90;3;38695
91;1963;1;United Kingdom;Ronnie Carroll;Say Wonderful Things;28;4;TRUE;91;9;66020000
92;1963;2;Netherlands;Annie Palmen;Speeldoos;0;12;FALSE;92;0;17000000
93;1963;3;Germany;Heidi Brühl;Marcel;5;9;FALSE;93;2;82790000
94;1963;4;Austria;Carmela Corren;Vielleicht Geschieht Ein Wunder;16;7;FALSE;94;5;8773000
95;1963;5;Norway;Anita Thallaug;Solherv;0;12;FALSE;95;2;5258000
96;1963;6;Italy;Emilio Pericoli;Uno Per Tutte;37;3;FALSE;96;1;60590000
97;1963;7;Finland;Laila Halme;Muistojeni Laulu;0;12;FALSE;97;0;5503000
98;1963;8;Denmark;Grethe & Jørgen Ingmann ;Dansevise;42;1;FALSE;98;2;5770000
99;1963;9;Yugoslavia;Vice Vukov;Brodovi;3;11;FALSE;99;1;22183000
100;1963;10;Switzerland;Esther Ofarim;T'en Va Pas;40;2;FALSE;100;0;8420000
101;1963;11;France;Alain Barrière;Elle Était Si Jolie;25;6;FALSE;101;3;67120000
102;1963;12;Spain;José Guardiola;Algo Prodigioso;2;12;FALSE;102;2;46570000
103;1963;13;Sweden;Monica Zetterlund;En Gång I Stockholm;0;12;FALSE;103;1;9995000
104;1963;14;Belgium;Jacques Raymond;Waarom?;4;10;FALSE;104;5;11350000
105;1963;15;Monaco;Françoise Hardy;L'amour S'en Va;25;5;FALSE;105;0;38695
106;1963;16;Luxembourg;Nana Mouskouri;A Force De Prier;13;8;FALSE;106;5;590667
107;1964;1;Luxembourg;Hugues Aufray;Dès Que Le Printemps Revient;14;4;FALSE;107;0;590667
108;1964;2;Netherlands;Anneke Grönloh;Jij Bent Mijn Leven;2;10;FALSE;108;0;17000000
109;1964;3;Norway;Arne Bendiksen;Spiral;6;8;FALSE;109;0;5258000
110;1964;4;Denmark;Bjørn Tidmand;Sangen Om Dig;4;9;FALSE;110;2;5770000
111;1964;5;Finland;Lasse Mårtenson;Laiskotellen;9;7;FALSE;111;0;5503000
112;1964;6;Austria;Udo Jürgens;Warum Nur, Warum?;11;6;FALSE;112;0;8773000
113;1964;7;France;Rachel;Chant De Mallory;14;5;FALSE;113;6;67120000
114;1964;8;United Kingdom;Matt Monro;I Love The Little Things;17;2;TRUE;114;20;66020000
115;1964;9;Germany;Nora Nova;Man Gewöhnt Sich So Schnell An Das Schöne;0;12;FALSE;115;6;82790000
116;1964;10;Monaco;Romuald;Ou Sont-elles Passees?;15;3;FALSE;116;4;38695
117;1964;11;Portugal;António Calvário;Oração;0;12;FALSE;117;7;10310000
118;1964;12;Italy;Gigliola Cinquetti ;Non Ho L'età;49;1;FALSE;118;7;60590000
119;1964;13;Yugoslavia;Sabahudin Kurt;Zivot Je Sklopio Krug;0;12;FALSE;119;0;22183000
120;1964;14;Switzerland;Anita Traversi;I Miei Pensieri;0;12;FALSE;120;2;8420000
121;1964;15;Belgium;Robert Cogoi;Près De Ma Rivière;2;11;FALSE;121;4;11350000
122;1964;16;Spain;Nelly, Tim & Tony (Los TNT);Caracola;1;12;FALSE;122;6;46570000
123;1965;1;Netherlands;Conny Van Den Bos;'t Is Genoeg;5;11;FALSE;123;4;17000000
124;1965;2;United Kingdom;Kathy Kirby;I Belong;26;2;TRUE;124;3;66020000
125;1965;3;Spain;Conchita Bautista;Qué Bueno, Que Bueno;0;14;FALSE;125;2;46570000
126;1965;4;Ireland;Butch Moore;I'm Walking The Streets In The Rain;11;6;TRUE;126;0;4784000
127;1965;5;Germany;Ulla Wiesner;Paradies, Wo Bist Du?;0;14;FALSE;127;0;82790000
128;1965;6;Austria;Udo Jürgens;Sag Ihr, Ich Lass Sie Grüssen;16;4;FALSE;128;7;8773000
129;1965;7;Norway;Kirsti Sparboe;Karusell;1;14;FALSE;129;1;5258000
130;1965;8;Belgium;Lize Marke;Als Het Weer Lente Is;0;14;FALSE;130;0;11350000
131;1965;9;Monaco;Marjorie Noël;Va Dire À l'Amour;7;9;FALSE;131;5;38695
132;1965;10;Sweden;Ingvar Wixell;Absent Friend;6;10;TRUE;132;2;9995000
133;1965;11;France;Guy Mardel;N'avoue Jamais;22;3;FALSE;133;10;67120000
134;1965;12;Portugal;Simone de Oliveira;Sol De Inverno;1;13;FALSE;134;5;10310000
135;1965;13;Italy;Bobby Solo;Se Piangi, Se Ridi;15;5;FALSE;135;2;60590000
136;1965;14;Denmark;Birgit Brüel;For Din Skyld;10;7;FALSE;136;2;5770000
137;1965;15;Luxembourg;France Gall ;Poupée De Cire, Poupée De Son;32;1;FALSE;137;1;590667
138;1965;16;Finland;Viktor Klimenko;Aurinko Laskee Lånteen;0;14;FALSE;138;3;5503000
139;1965;17;Yugoslavia;Vice Vukov;Cežnja;2;12;FALSE;139;1;22183000
140;1965;18;Switzerland;Yovanna;Non A Jamais Sans Toi;8;8;FALSE;140;1;8420000
141;1966;1;Germany;Margot Eskens;Die Zeiger Der Uhr;7;10;FALSE;141;1;82790000
142;1966;2;Denmark;Ulla Pia;Stop, Mens Legen Er Go;4;14;FALSE;142;2;5770000
143;1966;3;Belgium;Tonia;Un Peu De Poivre, Un Peu De Sel;14;4;FALSE;143;9;11350000
144;1966;4;Luxembourg;Michèle Torr;Ce Soir Je T'attendais;7;11;FALSE;144;1;590667
145;1966;5;Yugoslavia;Berta Ambrož;Brez Besed;9;7;FALSE;145;0;22183000
146;1966;6;Norway;Åse Kleveland;Intet Er Nytt Under Solen;15;3;FALSE;146;0;5258000
147;1966;7;Finland;Ann Christine Nyström;Playboy;7;12;FALSE;147;0;5503000
148;1966;8;Portugal;Madalena Iglésias;Ele E Ela;6;13;FALSE;148;4;10310000
149;1966;9;Austria;Udo Jürgens ;Merci Chérie;31;1;FALSE;149;4;8773000
150;1966;10;Sweden;Lill Lindfors & Svante Thuresson;Nygammal Vals;16;2;FALSE;150;0;9995000
151;1966;11;Spain;Raphael;Yo Soy Aquél;9;8;FALSE;151;11;46570000
152;1966;12;Switzerland;Madeleine Pascal;Ne Vois-Tu Pas?;12;6;FALSE;152;6;8420000
153;1966;13;Monaco;Tereza Kesovija;Bien Plus Fort;0;17;FALSE;153;12;38695
154;1966;14;Italy;Domenico Modugno;Dio Come Ti Amo;0;17;FALSE;154;12;60590000
155;1966;15;France;Dominique Walter;Chez Nous;1;16;FALSE;155;1;67120000
156;1966;16;Netherlands;Milly Scott;Fernando & Philippo;2;15;FALSE;156;1;17000000
157;1966;17;Ireland;Dickie Rock;Come Back To Stay;14;5;TRUE;157;2;4784000
158;1966;18;United Kingdom;Kenneth McKellar;A Man Without Love;8;9;TRUE;158;7;66020000
159;1967;1;Netherlands;Thérèse Steinmetz;Ringe Ding;2;14;FALSE;159;0;17000000
160;1967;2;Luxembourg;Vicky Leandros;L'amour Est Bleu;17;4;FALSE;160;11;590667
161;1967;3;Austria;Peter Horten;Warum Es 100.000 Sterne Gibt;2;16;FALSE;161;1;8773000
162;1967;4;France;Noëlle Cordier;Il Doit Faire Beau La-bas;20;3;FALSE;162;0;67120000
163;1967;5;Portugal;Eduardo Nascimento;O Vento Mudou;3;12;FALSE;163;1;10310000
164;1967;6;Switzerland;Géraldine;Quel Coeur Vas-tu Briser?;0;16;FALSE;164;0;8420000
165;1967;7;Sweden;Östen Warnerbring;Som En Dröm;7;8;FALSE;165;0;9995000
166;1967;8;Finland;Fredi;Varjoon-suojaan;3;13;FALSE;166;1;5503000
167;1967;9;Germany;Inge Brück;Anouschka;7;10;FALSE;167;1;82790000
168;1967;10;Belgium;Louis Neefs;Oh, Oh Ik Heb Zorgen;8;7;FALSE;168;0;11350000
169;1967;11;United Kingdom;Sandie Shaw ;Puppet On A String;47;1;TRUE;169;4;66020000
170;1967;12;Spain;Raphael;Hablemos Del Amor;9;6;FALSE;170;11;46570000
171;1967;13;Norway;Kirsti Sparboe;Dukkemann;2;15;FALSE;171;0;5258000
172;1967;14;Monaco;Minouche Barelli;Boum Badaboum;10;5;FALSE;172;2;38695
173;1967;15;Yugoslavia;Lado Leskovar;Vse Rože Sveta;7;9;FALSE;173;0;22183000
174;1967;16;Italy;Claudio Villa;Non Andare Più Lontano;4;11;FALSE;174;15;60590000
175;1967;17;Ireland;Sean Dunphy;If I Could Choose;22;2;TRUE;175;0;4784000
176;1968;1;Portugal;Carlos Mendes;Verão;5;11;FALSE;176;0;10310000
177;1968;2;Netherlands;Ronnie Tober;Morgen;1;16;FALSE;177;0;17000000
178;1968;3;Belgium;Claude Lombard;Quand Tu Reviendras;8;9;FALSE;178;4;11350000
179;1968;4;Austria;Karel Gott;Tausend Fenster;2;13;FALSE;179;0;8773000
180;1968;5;Luxembourg;Chris Baldo & Sophie Garel;Nous Vivrons D'amour;5;12;FALSE;180;10;590667
181;1968;6;Switzerland;Gianni Mascolo;Guardando Il Sole;2;14;FALSE;181;5;8420000
182;1968;7;Monaco;Line & Willy;A Chacun Sa Chanson;8;8;FALSE;182;12;38695
183;1968;8;Sweden;Claes-Göran Hederström;Det Börjar Verka Kärlek Banne Mej;15;5;FALSE;183;7;9995000
184;1968;9;Finland;Kristina Hautala;Kun Kello Käy;1;17;FALSE;184;2;5503000
185;1968;10;France;Isabelle Aubret;La Source;20;3;FALSE;185;0;67120000
186;1968;11;Italy;Sergio Endrigo;Marianne;7;10;FALSE;186;6;60590000
187;1968;12;United Kingdom;Cliff Richard;Congratulations;28;2;TRUE;187;4;66020000
188;1968;13;Norway;Odd Børre;Stress;2;15;FALSE;188;0;5258000
189;1968;14;Ireland;Pat McGeegan;Chance Of A Lifetime;18;4;TRUE;189;1;4784000
190;1968;15;Spain;Massiel ;La La La;29;1;FALSE;190;1;46570000
191;1968;16;Germany;Wencke Myhre;Ein Hoch Der Liebe;11;6;FALSE;191;22;82790000
192;1968;17;Yugoslavia;Luci Kapurso & Hamo Hajdarhodzic;Jedan Dan;8;7;FALSE;192;4;22183000
193;1969;1;Yugoslavia;Ivan;Pozdrav Svijetu;5;13;FALSE;193;0;22183000
194;1969;2;Luxembourg;Romuald;Catherine;7;11;FALSE;194;2;590667
195;1969;3;Spain;Salomé ;Vivo Cantando;18;1;FALSE;195;2;46570000
196;1969;4;Monaco;Jean-Jacques;Maman, Maman;11;6;FALSE;196;0;38695
197;1969;5;Ireland;Muriel Day & the Lindsays;The Wages Of Love;10;7;TRUE;197;15;4784000
198;1969;6;Italy;Iva Zanicchi;Due Grosse Lacrime Bianche;5;14;FALSE;198;2;60590000
199;1969;7;United Kingdom;Lulu ;Boom Bang-a-bang;18;1;TRUE;199;7;66020000
200;1969;8;Netherlands;Lenny Kuhr ;De Troubadour;18;1;FALSE;200;1;17000000
201;1969;9;Sweden;Tommy Körberg;Judy Min Vaen;8;9;FALSE;201;1;9995000
202;1969;10;Belgium;Louis Neefs;Jennifer Jennings;10;8;FALSE;202;1;11350000
203;1969;11;Switzerland;Paola del Medico;Bonjour, Bonjour;13;5;FALSE;203;5;8420000
204;1969;12;Norway;Kirsti Sparboe;Oj, Oj, Oj, Sa Glad Jeg Skal Bli;1;16;FALSE;204;0;5258000
205;1969;13;Germany;Siw Malmkvist;Primaballerina;8;10;FALSE;205;4;82790000
206;1969;14;France;Frida Boccara ;Un Jour, Un Enfant;18;1;FALSE;206;1;67120000
207;1969;15;Portugal;Simone de Oliveira;Desfolhada Portuguêsa;4;15;FALSE;207;10;10310000
208;1969;16;Finland;Jarkko & Laura;Kuin Silloin Ennen;6;12;FALSE;208;0;5503000
209;1970;1;Netherlands;The Hearts Of Soul;Waterman;7;7;FALSE;209;1;17000000
210;1970;2;Switzerland;Henri Dès;Retour;8;6;FALSE;210;3;8420000
211;1970;3;Italy;Gianni Morandi;Occhi Di Ragazza;5;9;FALSE;211;1;60590000
212;1970;4;Yugoslavia;Eva Sršen;Pridi, Dala Ti Bom Cvet;4;11;FALSE;212;0;22183000
213;1970;5;Belgium;Jean Vallée;Viens L'oublier;5;8;FALSE;213;5;11350000
214;1970;6;France;Guy Bonnet;Marie Blanche;8;5;FALSE;214;2;67120000
215;1970;7;United Kingdom;Mary Hopkin;Knock, Knock Who's There?;26;2;TRUE;215;3;66020000
216;1970;8;Luxembourg;David-Alexandre Winter;Je Suis Tombé Du Ciel;0;11;FALSE;216;0;590667
217;1970;9;Spain;Julio Iglesias;Gwendolyne;8;4;FALSE;217;5;46570000
218;1970;10;Monaco;Dominique Dussault;Marlène;5;10;FALSE;218;1;38695
219;1970;11;Germany;Katja Ebstein;Wunder Gibt Es Immer Wieder;12;3;FALSE;219;1;82790000
220;1970;12;Ireland;Dana ;All Kinds Of Everything;32;1;TRUE;220;1;4784000
221;1971;1;Austria;Marianne Mendt;Musik;66;16;FALSE;221;0;8773000
222;1971;2;Malta;Joe Grech;Marija L-maltija;52;18;FALSE;222;0;460297
223;1971;3;Monaco;Séverine ;Un Banc, Un Arbre, Une Rue;128;1;FALSE;223;0;38695
224;1971;4;Switzerland;Peter, Sue & Marc;Les Illusions De Nos Vingt Ans;78;12;FALSE;224;1;8420000
225;1971;5;Germany;Katja Ebstein;Diese Welt;100;3;FALSE;225;0;82790000
226;1971;6;Spain;Karina;En Un Mundo Nuevo;116;2;FALSE;226;7;46570000
227;1971;7;France;Serge Lama;Un Jardin Sur La Terre;82;10;FALSE;227;0;67120000
228;1971;8;Luxembourg;Monique Melsen;Pomme, Pomme, Pomme;70;13;FALSE;228;4;590667
229;1971;9;United Kingdom;Clodagh Rodgers;Jack In The Box;98;4;TRUE;229;7;66020000
230;1971;10;Belgium;Lily Castel & Jacques Raymond;Goeie Morgen, Morgen;68;15;FALSE;230;0;11350000
231;1971;11;Italy;Massimo Ranieri;L'amore E Un Attimo;91;5;FALSE;231;3;60590000
232;1971;12;Sweden;Family Four;Vita Vidder;85;6;FALSE;232;0;9995000
233;1971;13;Ireland;Angela Farrell;One Day Love;79;11;TRUE;233;11;4784000
234;1971;14;Netherlands;Saskia & Serge;De Tijd;85;7;FALSE;234;0;17000000
235;1971;15;Portugal;Tonicha;Menina;83;9;FALSE;235;0;10310000
236;1971;16;Yugoslavia;Krunoslav Slabinac;Tvoj Dječak Je Tužan;68;14;FALSE;236;0;22183000
237;1971;17;Finland;Markku Aro & Koivisto sisters;Tie Uuteen Paivaan;84;8;FALSE;237;0;5503000
238;1971;18;Norway;Hanne Krogh;Lykken Er ...;65;17;FALSE;238;0;5258000
239;1972;1;Germany;Mary Roos;Nur Die Liebe Lässt Uns Leben;107;3;FALSE;239;17;82790000
240;1972;2;France;Betty Mars;Come Comédie;81;11;FALSE;240;6;67120000
241;1972;3;Ireland;Sandie Jones;Ceol An Ghra;72;15;FALSE;241;18;4784000
242;1972;4;Spain;Jaime Morey;Amanece;83;10;FALSE;242;1;46570000
243;1972;5;United Kingdom;The New seekers;Beg, Steal Or Borrow;114;2;TRUE;243;13;66020000
244;1972;6;Norway;Grethe Kausland & Benny Borg;Småting;73;14;FALSE;244;1;5258000
245;1972;7;Portugal;Carlos Mendes;A Festa Da Vida;90;7;FALSE;245;1;10310000
246;1972;8;Switzerland;Véronique Müller;C'est La Chanson De Mon Amour;88;8;FALSE;246;11;8420000
247;1972;9;Malta;Helen & Joseph;L-imhabba;48;18;FALSE;247;2;460297
248;1972;10;Finland;Päivi Paunu & Kim Floor;Muistathan;78;12;FALSE;248;2;5503000
249;1972;11;Austria;Milestones;Falter Im Wind;100;5;FALSE;249;0;8773000
250;1972;12;Italy;Nicola di Bari;I Giorni Dell' Arcobaleno;92;6;FALSE;250;1;60590000
251;1972;13;Yugoslavia;Tereza;Musika I Ti;87;9;FALSE;251;4;22183000
252;1972;14;Sweden;Family Four;Härliga Sommardag;75;13;FALSE;252;4;9995000
253;1972;15;Monaco;Anne-Marie Godart & Peter McLane;Comme On S'aime;65;16;FALSE;253;23;38695
254;1972;16;Belgium;Serge & Christine Ghisoland;A La Folie Ou Pas Du Tout;55;17;FALSE;254;7;11350000
255;1972;17;Luxembourg;Vicky Leandros ;Après Toi;128;1;FALSE;255;2;590667
256;1972;18;Netherlands;Sandra & Andres;Als Het Om De Liefde Gaat;106;4;FALSE;256;4;17000000
257;1973;1;Finland;Marion Rung;Tom Tom Tom;93;6;TRUE;257;7;5503000
258;1973;2;Belgium;Nicole & Hugo;Baby Baby;58;17;FALSE;258;12;11350000
259;1973;3;Portugal;Fernando Tordo;Tourada;80;10;FALSE;259;0;10310000
260;1973;4;Germany;Gitte;Junger Tag;85;9;FALSE;260;3;82790000
261;1973;5;Norway;Bendik Singers;It's Just A Game;89;7;FALSE;261;10;5258000
262;1973;6;Monaco;Marie;Un Train Qui Part;85;8;FALSE;262;1;38695
263;1973;7;Spain;Mocedades;Eres Tú;125;2;FALSE;263;0;46570000
264;1973;8;Switzerland;Patrick Juvet;Je Vais Me Marier, Marie;79;12;FALSE;264;2;8420000
265;1973;9;Yugoslavia;Zdravko Čolić;Gori Vatra;65;15;FALSE;265;4;22183000
266;1973;10;Italy;Massimo Ranieri;Chi Sarà;74;13;FALSE;266;2;60590000
267;1973;11;Luxembourg;Anne-Marie David ;Tu Te Reconnaîtras;129;1;FALSE;267;2;590667
268;1973;12;Sweden;Nova & the Dolls;You're Summer;94;5;TRUE;268;0;9995000
269;1973;13;Netherlands;Ben Cramer;De Oude Muzikant;69;14;FALSE;269;0;17000000
270;1973;14;Ireland;Maxi;Do I Dream?;80;11;TRUE;270;7;4784000
271;1973;15;United Kingdom;Cliff Richard;Power To All Our Friends;123;3;TRUE;271;0;66020000
272;1973;16;France;Martine Clémenceau;Sans Toi;65;16;FALSE;272;2;67120000
273;1973;17;Israel;Ilanit / אילנית;Ei Sham / אי שם;97;4;FALSE;273;4;8712000
274;1974;1;Finland;Carita;Keep Me Warm;4;13;TRUE;274;2;5503000
275;1974;2;United Kingdom;Olivia Newton-John;Long Live Love;14;4;TRUE;275;15;66020000
276;1974;3;Spain;Peret;Canta Y Se Feliz;10;10;FALSE;276;3;46570000
277;1974;4;Norway;Anne-Karine Strøm & the Bendik Singers;The First Day Of Love;3;15;TRUE;277;6;5258000
278;1974;5;Greece;Marinella / Μαρινέλλα;Krassi, Thalassa Ke T'agori Mou / Κρασί, θάλασσα και τ'αγόρι μου;7;11;FALSE;278;1;10770000
279;1974;6;Israel;Poogy / כוורת;Natati La Cha'yay / נתתי לה חיי;11;7;FALSE;279;0;8712000
280;1974;7;Yugoslavia;Korni Grupa;Moja Generacija;6;12;FALSE;280;0;22183000
281;1974;8;Sweden;Abba ;Waterloo;24;1;TRUE;281;2;9995000
282;1974;9;Luxembourg;Ireen Sheer;Bye Bye I Love You;14;5;FALSE;282;16;590667
283;1974;10;Monaco;Romuald;Celui Qui Reste Et Celui Qui S'en Va;14;6;FALSE;283;2;38695
284;1974;11;Belgium;Jacques Hustin;Fleur De Liberté;10;9;FALSE;284;4;11350000
285;1974;12;Netherlands;Mouth & MacNeal;I See A Star;15;3;TRUE;285;0;17000000
286;1974;13;Ireland;Tina;Cross Your Heart;11;8;TRUE;286;3;4784000
